No,Date,Route,Bike,Location,Distance(km),RideTime,AvgSpeed(km/h),MaxSpeed(km/h),AvgHR,MaxHR,MaxCadence,GPSPoints
1342,2022-11-07 21:43,안양시,Santa Cruz,안양시,16.88,1:06:33,15.2,38.8,115,144,109,547
1343,2022-11-10 21:08,안양시,Santa Cruz,안양시,16.75,1:04:44,15.5,31.1,109,145,104,451
1344,2022-11-11 07:35,수원시,Santa Cruz,수원시,16.86,1:05:48,15.4,38.3,108,134,111,485
1345,2022-11-13 21:46,안양시,Santa Cruz,안양시,16.89,1:09:36,14.6,34.0,113,135,100,659
1346,2022-11-14 08:31,수원시,Santa Cruz,수원시,16.80,1:07:18,15.0,37.3,118,142,120,420
1347,2022-11-16 21:35,안양시,Santa Cruz,안양시,17.05,1:06:05,15.5,37.2,120,144,117,476
1348,2022-11-17 08:04,수원시,Santa Cruz,수원시,16.70,1:07:04,14.9,36.0,110,141,119,587
1349,2023-01-03 05:26,수원시,Roller,수원시,6.83,0:20:13,20.3,31.0,,,97,31
1350,2023-01-06 03:59,수원시,Roller,수원시,10.12,0:35:19,17.2,21.1,122,131,75,75
1351,2023-01-08 21:31,안양시,Santa Cruz,안양시,17.31,1:14:41,13.9,31.5,115,145,112,910
1352,2023-01-09 08:07,수원시,Santa Cruz,수원시,16.53,1:20:10,12.4,29.9,96,139,106,512
1353,2023-01-11 21:31,안양시,Santa Cruz,안양시,16.56,1:12:27,13.7,28.5,90,139,104,601
1354,2023-01-12 08:01,수원시,Santa Cruz,수원시,16.34,1:15:17,13.0,33.3,112,144,126,454
1355,2023-02-01 21:20,안양시,Wilier,안양시,17.46,1:13:16,14.3,31.3,118,152,111,538
1356,2023-02-02 07:50,수원시,Wilier,수원시,17.28,1:11:01,14.6,36.3,117,141,99,464
1357,2023-02-04 03:40,안양시,Wilier,안양시,22.22,1:35:19,14.0,31.6,100,143,99,568
1358,2023-02-05 22:21,의왕시,Wilier,의왕시,12.68,0:54:24,14.0,31.1,95,130,123,345
1359,2023-02-06 07:57,수원시,Wilier,수원시,17.34,1:14:16,14.0,38.2,99,133,101,427
1360,2023-02-06 21:39,안양시,Wilier,안양시,17.50,1:13:35,14.3,34.6,114,133,105,499
1361,2023-02-07 08:45,수원시,Wilier,수원시,17.39,1:16:05,13.7,37.0,107,135,98,428
1362,2023-02-08 21:43,안양시,Wilier,안양시,17.57,1:13:48,14.3,34.4,108,141,99,710
1363,2023-02-09 08:09,수원시,Wilier,수원시,17.42,1:13:06,14.3,37.1,111,134,94,437
1364,2023-02-10 21:46,안양시,Wilier,안양시,17.37,1:13:55,14.1,30.9,116,139,117,495
1365,2023-02-11 02:35,수원시,Wilier,수원시,17.66,1:12:34,14.6,37.1,100,132,108,449
1366,2023-02-13 21:55,안양시,Wilier,안양시,17.48,1:12:16,14.5,37.1,81,124,111,678
1367,2023-02-14 08:04,수원시,Wilier,수원시,17.32,1:16:57,13.5,36.7,102,134,143,455
1368,2023-02-26 21:47,안양시,Santa Cruz,안양시,16.64,1:10:31,14.2,29.6,113,138,99,552
1369,2023-02-27 08:17,수원시,Wilier,수원시,16.36,1:12:26,13.6,37.1,107,132,98,526
1370,2023-03-01 01:21,서울특별시,Santa Cruz,서울특별시,37.19,2:02:01,18.3,36.8,106,138,112,1004
1371,2023-03-01 21:54,안양시,Santa Cruz,안양시,12.18,0:49:01,14.9,41.1,84,118,107,330
1372,2023-03-02 08:17,수원시,Santa Cruz,수원시,16.70,1:12:33,13.8,34.3,87,133,99,449
1373,2023-03-02 21:33,안양시,Santa Cruz,안양시,16.47,1:12:48,13.6,30.9,117,139,105,407
1374,2023-03-03 08:11,수원시,Santa Cruz,수원시,15.64,1:19:11,11.9,34.0,84,138,104,456
1375,2023-03-05 21:39,안양시,Santa Cruz,안양시,17.06,1:14:12,13.8,34.2,107,136,101,626
1376,2023-03-06 08:24,수원시,Santa Cruz,수원시,16.20,1:11:09,13.7,36.4,108,133,128,406
1377,2023-03-06 21:52,안양시,Santa Cruz,안양시,16.41,1:09:59,14.1,31.3,119,147,105,508
1378,2023-03-07 08:16,수원시,Santa Cruz,수원시,16.41,1:09:10,14.2,35.5,111,133,117,425
1379,2023-03-08 21:38,안양시,Santa Cruz,안양시,16.53,1:09:30,14.3,33.5,117,141,109,526
1380,2023-03-09 07:59,수원시,Santa Cruz,수원시,16.28,1:11:27,13.7,35.6,106,132,126,452
1381,2023-03-13 21:44,안양시,Santa Cruz,안양시,16.54,1:07:20,14.7,35.1,116,138,111,521
1382,2023-03-14 08:00,수원시,Santa Cruz,수원시,16.32,1:12:00,13.6,35.2,101,131,113,435
1383,2023-03-16 21:43,안양시,Santa Cruz,안양시,16.65,1:07:03,14.9,27.9,118,143,106,674
1384,2023-03-17 08:08,수원시,Santa Cruz,수원시,16.31,1:10:11,13.9,37.5,112,137,101,441
1385,2023-04-03 21:40,안양시,Santa Cruz,안양시,16.49,1:09:53,14.2,33.4,121,146,106,485
1386,2023-04-12 21:43,안양시,Santa Cruz,안양시,16.65,1:06:54,14.9,34.9,121,150,107,694
1387,2023-04-13 08:09,수원시,Santa Cruz,수원시,16.28,1:12:29,13.5,39.8,112,136,98,404
1388,2023-04-23 21:49,안양시,Santa Cruz,안양시,17.28,1:13:24,14.1,30.3,113,128,123,630
1389,2023-04-24 08:14,수원시,Santa Cruz,수원시,16.72,1:16:20,13.1,36.5,112,142,100,640
1390,2023-04-24 21:44,안양시,Santa Cruz,안양시,16.50,1:08:21,14.5,34.7,121,143,112,594
1391,2023-04-25 08:38,수원시,Santa Cruz,수원시,16.31,1:10:53,13.8,36.1,112,133,100,415
1392,2023-05-03 21:39,안양시,Santa Cruz,안양시,16.69,1:08:20,14.7,32.8,113,135,121,697
1393,2023-05-04 08:05,수원시,Santa Cruz,수원시,16.07,1:08:16,14.1,39.0,111,132,106,414
1394,2023-05-07 21:48,안양시,Wilier,안양시,16.68,1:08:14,14.7,31.1,121,146,,594
1395,2023-05-08 08:48,수원시,Wilier,수원시,19.34,1:23:29,13.9,37.1,114,144,105,525
1396,2023-05-08 21:47,안양시,Wilier,안양시,16.96,1:09:54,14.6,31.9,115,137,117,547
1397,2023-05-09 08:00,수원시,Wilier,수원시,24.28,1:35:37,15.2,43.4,107,132,96,645
1398,2023-05-10 21:52,안양시,Wilier,안양시,16.00,1:04:44,14.8,32.3,,,105,428
1399,2023-05-11 08:11,수원시,Wilier,수원시,16.99,1:07:01,15.2,39.8,110,133,104,428
1400,2023-05-11 21:40,안양시,Wilier,안양시,16.99,1:09:00,14.8,33.0,109,132,128,488
1401,2023-05-12 07:57,수원시,Wilier,수원시,17.18,1:17:25,13.3,40.0,104,134,112,448
1402,2023-05-15 21:44,안양시,Wilier,안양시,16.47,1:05:09,15.2,33.9,118,139,,534
1403,2023-05-16 06:36,수원시,Santa Cruz,수원시,16.64,1:09:03,14.5,42.4,116,141,98,426
1404,2023-05-17 21:39,안양시,Wilier,안양시,16.97,1:07:14,15.1,35.7,118,143,101,484
1405,2023-05-20 00:11,안양시,Wilier,안양시,22.39,1:32:36,14.5,35.5,110,151,112,609
1406,2023-05-21 21:34,안양시,Wilier,안양시,17.11,1:09:12,14.8,36.7,113,133,105,551
1407,2023-05-22 08:33,수원시,Wilier,수원시,16.73,1:07:06,15.0,42.4,106,128,96,450
1408,2023-05-22 21:43,안양시,Wilier,안양시,17.03,1:06:32,15.4,40.0,113,140,101,563
1409,2023-05-23 08:02,수원시,Wilier,수원시,16.91,1:07:30,15.0,43.3,105,128,99,505
1410,2023-05-24 21:43,안양시,Wilier,안양시,16.95,1:06:24,15.3,35.0,113,139,105,581
1411,2023-05-25 08:21,수원시,Wilier,수원시,16.83,1:08:24,14.8,41.2,109,130,105,434
1412,2023-05-29 21:48,안양시,Wilier,안양시,17.00,1:05:04,15.7,42.1,123,152,106,473
1413,2023-05-30 08:29,수원시,Wilier,수원시,16.94,1:04:22,15.8,35.4,109,136,99,437
1414,2023-05-31 21:41,안양시,Wilier,안양시,16.87,1:01:54,16.4,42.7,120,147,107,545
1415,2023-06-01 08:14,수원시,Wilier,수원시,16.74,1:02:09,16.2,45.6,111,136,104,424
1416,2023-06-04 21:35,안양시,Wilier,안양시,16.80,1:06:37,15.1,42.4,110,132,134,500
1417,2023-06-05 08:39,수원시,Wilier,수원시,16.78,1:02:54,16.0,44.5,120,148,101,443
1418,2023-06-06 01:17,안양시,Wilier,안양시,20.74,1:18:40,15.8,38.2,110,152,130,529
1419,2023-06-08 21:36,안양시,Wilier,안양시,16.99,1:05:44,15.5,37.7,118,147,107,498
1420,2023-06-09 08:03,수원시,Wilier,수원시,18.32,1:17:47,14.1,38.4,114,150,95,486
1421,2023-06-11 21:35,안양시,Wilier,안양시,16.97,1:05:18,15.6,39.2,112,133,98,512
1422,2023-06-12 08:34,수원시,Wilier,수원시,16.90,1:11:40,14.1,34.9,99,127,92,443
1423,2023-06-12 21:24,안양시,Wilier,안양시,17.09,1:07:02,15.3,34.2,116,132,117,548
1424,2023-06-13 08:18,수원시,Wilier,수원시,16.85,1:06:49,15.1,38.2,109,138,108,420
1425,2023-06-14 21:44,안양시,Wilier,안양시,16.99,1:06:40,15.3,42.1,116,147,111,537
1426,2023-06-15 08:06,수원시,Wilier,수원시,17.00,1:08:19,14.9,35.7,107,131,106,453
1427,2023-06-18 21:38,안양시,Wilier,안양시,16.75,1:07:22,14.9,34.6,110,132,104,546
1428,2023-06-19 08:38,수원시,Wilier,수원시,16.73,1:10:37,14.2,35.7,112,137,100,428
1429,2023-06-21 22:02,안양시,Wilier,안양시,16.78,1:06:51,15.1,32.5,117,139,107,612
1430,2023-06-22 08:04,수원시,Wilier,수원시,16.93,1:11:04,14.3,40.6,110,133,97,440
1431,2023-06-22 21:35,안양시,Wilier,안양시,17.01,1:09:14,14.7,34.0,110,129,112,555
1432,2023-06-23 08:04,수원시,Wilier,수원시,17.24,1:14:23,13.9,39.4,109,134,96,434
1433,2023-07-02 21:54,안양시,Wilier,안양시,17.23,1:09:30,14.9,32.3,122,148,107,492
1434,2023-07-03 08:33,수원시,Wilier,수원시,16.72,1:14:08,13.5,37.9,111,132,118,457
1435,2023-07-05 21:52,안양시,Wilier,안양시,16.78,1:06:02,15.2,35.4,115,140,107,530
1436,2023-07-06 08:15,수원시,Wilier,수원시,16.93,1:11:16,14.2,40.6,109,136,102,460
1437,2023-07-19 21:45,안양시,Wilier,안양시,16.91,1:07:30,15.0,34.8,111,136,119,611
1438,2023-07-20 08:07,수원시,Wilier,수원시,18.25,1:19:47,13.7,34.5,119,147,102,468
1439,2023-07-20 21:46,안양시,Wilier,안양시,17.19,1:05:49,15.7,37.7,106,130,121,506
1440,2023-07-21 08:47,수원시,Wilier,수원시,17.07,1:12:46,14.1,41.5,108,133,117,473
1441,2023-07-24 21:46,안양시,Wilier,안양시,17.17,1:05:34,15.7,32.9,115,139,111,516
1442,2023-07-25 08:05,수원시,Wilier,수원시,18.56,1:21:47,13.6,42.5,108,140,134,500
1443,2023-07-28 22:14,안양시,Wilier,안양시,30.09,1:31:07,19.8,38.7,110,146,111,829
1444,2023-07-30 21:42,안양시,Wilier,안양시,17.04,1:05:26,15.6,35.2,110,133,106,503
1445,2023-07-31 08:16,수원시,Wilier,수원시,16.97,1:07:07,15.2,39.0,109,130,99,414
1446,2023-07-31 21:54,안양시,Wilier,안양시,17.02,1:02:58,16.2,36.7,117,137,94,487
1447,2023-08-01 08:16,수원시,Wilier,수원시,17.08,1:07:15,15.2,37.0,111,131,135,435
1448,2023-08-03 21:38,안양시,Wilier,안양시,17.20,1:03:26,16.3,34.2,112,136,106,466
1449,2023-08-04 08:36,수원시,Wilier,수원시,17.10,1:10:26,14.6,35.2,101,127,96,470
1450,2023-08-16 21:55,안양시,Wilier,안양시,17.29,1:03:32,16.3,34.4,117,147,95,468
1451,2023-08-17 08:15,수원시,Wilier,수원시,17.13,1:09:42,14.7,38.2,106,131,99,527
1452,2023-08-17 21:57,안양시,Wilier,안양시,17.23,1:06:22,15.6,33.2,115,140,102,460
1453,2023-08-18 08:22,수원시,Wilier,수원시,16.91,1:11:18,14.2,37.4,108,134,110,495
1454,2023-08-31 21:39,안양시,Wilier,안양시,17.32,1:05:20,15.9,35.0,120,146,140,493
1455,2023-09-01 08:12,수원시,Wilier,수원시,17.03,1:12:37,14.1,32.7,103,125,132,445
1456,2023-09-03 21:52,안양시,Wilier,안양시,17.77,1:16:12,14.0,31.2,110,137,137,500
1457,2023-09-04 11:03,수원시,Wilier,수원시,17.02,1:10:08,14.6,36.1,114,128,101,509
1458,2023-09-07 21:48,안양시,Wilier,안양시,17.04,1:08:50,14.8,35.0,116,144,111,422
1459,2023-09-08 08:57,수원시,Wilier,수원시,16.97,1:09:24,14.7,41.6,109,138,96,495
1460,2023-09-10 21:52,안양시,Wilier,안양시,17.25,1:08:42,15.1,34.2,108,134,111,453
1461,2023-09-11 08:28,수원시,Wilier,수원시,16.93,1:10:06,14.5,37.0,100,129,130,442
1462,2023-09-17 21:31,안양시,Wilier,안양시,17.39,1:06:18,15.7,35.3,114,135,123,429
1463,2023-09-18 08:14,수원시,Wilier,수원시,16.89,1:07:58,14.9,40.0,109,135,106,541
1464,2023-09-20 21:51,안양시,Wilier,안양시,17.10,1:06:06,15.5,35.3,125,152,99,457
1465,2023-09-24 21:43,안양시,Wilier,안양시,17.05,1:04:29,15.9,34.6,115,139,106,461
1466,2023-09-25 09:02,수원시,Wilier,수원시,16.45,1:07:22,14.7,40.0,108,136,102,483
1467,2023-09-30 00:44,서울특별시,Wilier,서울특별시,34.12,2:04:22,16.5,34.5,105,130,99,1018
1468,2023-10-09 21:55,안양시,Wilier,안양시,17.41,1:04:49,16.1,33.8,,,,465
1469,2023-10-10 08:15,수원시,Wilier,수원시,17.13,1:09:52,14.7,36.7,106,132,,471
1470,2023-10-15 21:34,안양시,Wilier,안양시,17.19,1:05:24,15.8,34.1,115,152,,596
1471,2023-10-16 09:19,수원시,Wilier,수원시,16.98,1:08:42,14.8,35.3,97,116,,515
1472,2023-10-23 21:56,안양시,Wilier,안양시,17.04,1:04:19,15.9,33.0,116,142,,482
1473,2023-10-24 08:25,수원시,Wilier,수원시,16.91,1:08:44,14.8,42.0,107,138,,475
1474,2023-10-29 21:38,안양시,Wilier,안양시,17.03,1:06:34,15.3,34.4,114,143,,528
1475,2023-10-30 08:24,수원시,Wilier,수원시,16.99,1:09:18,14.7,35.4,102,142,113,511
1476,2023-10-30 21:45,안양시,Wilier,안양시,17.11,1:03:42,16.1,36.6,110,137,107,457
1477,2023-10-31 08:09,수원시,Wilier,수원시,16.90,1:05:08,15.6,41.5,104,135,103,525
1478,2024-01-30 06:02,수원시,Roller,수원시,14.59,0:55:03,15.9,24.9,128,141,99,134
1479,2024-01-31 22:54,수원시,Roller,수원시,8.21,0:30:03,16.4,19.5,119,129,78,63
1480,2024-02-04 04:41,안양시,Ghost,안양시,22.92,1:28:54,15.5,34.7,113,156,111,539
1481,2024-02-10 06:46,안양시,Wilier,안양시,20.03,1:26:27,13.9,29.8,108,158,97,544
1482,2024-02-17 03:04,안양시,Wilier,안양시,17.82,1:15:34,14.1,33.8,118,146,94,526
1483,2024-03-10 21:29,안양시,Wilier,안양시,16.76,1:12:44,13.8,28.0,118,143,111,602
1484,2024-03-11 08:23,수원시,Wilier,수원시,16.90,1:16:09,13.3,42.2,104,127,110,519
1485,2024-03-13 21:30,안양시,Wilier,안양시,16.86,1:13:50,13.7,29.0,117,142,118,622
1486,2024-03-14 08:19,수원시,Santa Cruz,수원시,16.79,1:13:25,13.7,35.8,112,135,103,490
1487,2024-03-16 22:01,안양시,Santa Cruz,안양시,16.28,1:06:50,14.6,31.2,104,105,110,490
1488,2024-03-17 08:21,수원시,Santa Cruz,수원시,16.80,1:13:44,13.7,32.0,111,134,100,519
1489,2024-03-24 21:39,안양시,Santa Cruz,안양시,16.74,1:10:52,14.2,29.5,118,141,113,546
1490,2024-03-26 08:05,수원시,Santa Cruz,수원시,16.61,1:11:30,13.9,34.2,,,106,578
1491,2024-03-31 21:38,안양시,Santa Cruz,안양시,16.64,1:10:04,14.2,30.7,115,135,105,746
1492,2024-04-01 07:54,수원시,Santa Cruz,수원시,16.67,1:11:14,14.0,38.6,114,139,100,545
1493,2024-04-01 21:48,안양시,Santa Cruz,안양시,16.76,1:12:52,13.8,30.1,111,133,120,656
1494,2024-04-02 08:11,수원시,Santa Cruz,수원시,16.82,1:16:42,13.2,35.5,108,133,87,525
1495,2024-04-03 21:38,안양시,Santa Cruz,안양시,16.70,1:08:00,14.7,32.2,117,137,107,553
1496,2024-04-04 08:06,수원시,Santa Cruz,수원시,16.75,1:16:14,13.2,36.6,109,137,140,490
1497,2024-04-04 21:27,안양시,Santa Cruz,안양시,16.83,1:13:34,13.7,30.6,105,134,106,598
1498,2024-04-05 08:06,수원시,Santa Cruz,수원시,16.71,1:14:48,13.4,34.6,106,136,112,565
1499,2024-04-07 21:40,안양시,Santa Cruz,안양시,16.98,1:07:50,15.0,31.4,113,138,125,566
1500,2024-04-08 07:59,수원시,Santa Cruz,수원시,17.47,1:20:14,13.1,38.3,103,133,108,594
1501,2024-04-11 21:38,안양시,Santa Cruz,안양시,16.81,1:11:14,14.2,31.9,112,140,110,582
1502,2024-04-12 08:09,수원시,Santa Cruz,수원시,16.63,1:15:00,13.3,33.5,101,131,101,459
1503,2024-04-12 23:41,안양시,Santa Cruz,안양시,5.12,0:18:29,16.6,24.6,96,115,91,145
1504,2024-04-13 00:52,서울특별시,Santa Cruz,서울특별시,30.80,1:52:49,16.4,30.9,101,129,107,842
1505,2024-04-21 21:30,안양시,Santa Cruz,안양시,16.98,1:07:43,15.0,32.4,112,131,108,748
1506,2024-04-22 08:12,수원시,Santa Cruz,수원시,16.74,1:10:36,14.2,37.8,107,136,98,495
1507,2024-04-22 21:39,안양시,Santa Cruz,안양시,16.86,1:13:12,13.8,32.6,112,139,106,610
1508,2024-04-23 08:26,수원시,Santa Cruz,수원시,16.43,1:13:50,13.3,39.6,108,132,112,485
1509,2024-04-25 21:45,안양시,Santa Cruz,안양시,16.74,1:09:02,14.5,33.0,114,137,123,626
1510,2024-04-26 08:07,수원시,Santa Cruz,수원시,16.40,1:10:54,13.9,39.8,107,138,96,514
1511,2024-04-28 04:13,안양시,Santa Cruz,안양시,6.76,0:10:16,39.4,78.4,86,101,85,203
1512,2024-04-28 04:44,군포시,Santa Cruz,군포시,20.94,1:39:58,12.6,70.4,120,156,109,571
1513,2024-04-29 21:35,안양시,Santa Cruz,안양시,16.61,1:08:46,14.5,33.0,107,132,117,653
1514,2024-05-02 08:25,수원시,Wilier,수원시,17.41,1:14:56,13.9,39.2,101,127,98,533
1515,2024-05-02 21:32,안양시,Santa Cruz,안양시,16.71,1:06:00,15.2,33.5,113,142,125,487
1516,2024-05-03 08:19,수원시,Santa Cruz,수원시,16.50,1:14:08,13.3,39.5,103,130,118,424
1517,2024-05-09 21:39,안양시,Santa Cruz,안양시,16.94,1:10:06,14.5,31.1,109,135,117,500
1518,2024-05-10 07:57,수원시,Santa Cruz,수원시,16.45,1:15:43,13.0,38.0,104,131,118,694
1519,2024-05-11 22:39,안양시,Santa Cruz,안양시,20.57,1:24:51,14.5,31.6,118,158,96,582
1520,2024-05-12 21:24,안양시,Santa Cruz,안양시,16.70,1:06:58,15.0,33.0,115,142,113,542
1521,2024-05-13 08:17,수원시,Santa Cruz,수원시,16.38,1:09:36,14.1,33.9,114,142,105,474
1522,2024-05-17 23:50,안양시,Santa Cruz,안양시,16.00,1:00:14,15.9,27.3,96,116,114,347
1523,2024-05-26 21:26,안양시,Santa Cruz,안양시,16.70,1:06:36,15.0,31.1,107,132,109,386
1524,2024-05-27 08:39,수원시,Santa Cruz,수원시,16.76,1:11:48,14.0,36.3,98,129,93,378
1525,2024-05-27 21:24,안양시,Santa Cruz,안양시,16.99,1:09:42,14.6,32.7,105,132,125,416
1526,2024-05-28 08:20,수원시,Santa Cruz,수원시,16.77,1:11:54,14.0,42.1,89,109,102,430
1527,2024-05-30 21:27,안양시,Santa Cruz,안양시,16.88,1:06:15,15.3,32.7,111,137,102,392
1528,2024-05-31 07:47,수원시,Santa Cruz,수원시,17.62,1:16:37,13.8,48.9,105,136,93,413
1529,2024-06-02 21:40,안양시,Santa Cruz,안양시,16.93,1:09:22,14.6,30.4,115,139,109,387
1530,2024-06-03 08:08,수원시,Santa Cruz,수원시,16.74,1:11:11,14.1,39.6,106,132,102,369
1531,2024-06-03 21:39,안양시,Santa Cruz,안양시,16.77,1:06:44,15.1,32.4,108,129,101,372
1532,2024-06-04 08:04,수원시,Santa Cruz,수원시,16.69,1:11:00,14.1,36.8,102,130,105,376
1533,2024-06-09 21:25,안양시,Santa Cruz,안양시,16.84,1:07:10,15.0,30.9,108,139,96,402
1534,2024-06-10 07:50,수원시,Santa Cruz,수원시,16.63,1:09:27,14.4,39.8,106,133,105,373
1535,2024-06-12 21:36,안양시,Santa Cruz,안양시,16.72,1:06:24,15.1,31.2,117,142,104,397
1536,2024-06-13 07:59,수원시,Santa Cruz,수원시,16.79,1:11:22,14.1,37.2,114,133,101,383
1537,2024-06-23 21:40,안양시,Santa Cruz,안양시,17.00,1:07:52,15.0,32.6,116,143,93,399
1538,2024-06-24 08:04,수원시,Wilier,수원시,16.57,1:10:24,14.1,64.9,114,137,126,403
1539,2024-06-24 21:28,안양시,Wilier,안양시,16.71,1:05:43,15.3,60.1,111,133,132,447
1540,2024-06-25 08:00,수원시,Santa Cruz,수원시,16.74,1:11:34,14.0,35.5,107,131,,374
1541,2024-06-27 08:00,수원시,Wilier,수원시,15.71,1:07:42,13.9,51.5,122,142,126,423
1542,2024-06-27 21:31,안양시,Santa Cruz,안양시,16.61,1:04:55,15.3,33.5,116,142,,389
1543,2024-06-28 08:01,수원시,Santa Cruz,수원시,16.59,1:14:23,13.4,37.8,102,128,,365
1544,2024-06-30 21:32,안양시,Santa Cruz,안양시,16.56,1:05:16,15.2,32.2,110,139,,388
1545,2024-07-26 23:48,안양시,Wilier,안양시,20.92,1:28:36,14.2,51.0,117,160,107,505
1546,2024-07-28 21:37,안양시,Santa Cruz,안양시,16.75,1:08:50,14.6,69.3,114,139,121,427
1547,2024-07-29 07:51,수원시,Santa Cruz,수원시,16.54,1:12:32,13.7,37.7,105,128,89,388
1548,2024-08-04 21:48,안양시,Santa Cruz,안양시,16.36,1:04:44,15.2,32.9,116,140,94,399
1549,2024-08-05 08:06,수원시,Santa Cruz,수원시,16.64,1:10:12,14.2,42.3,108,133,105,384
1550,2024-08-05 21:44,안양시,Santa Cruz,안양시,16.83,0:58:03,17.4,33.6,110,130,90,354
1551,2024-08-06 08:09,수원시,Wilier,수원시,17.62,1:11:57,14.7,39.9,106,129,92,371
1552,2024-08-11 21:30,안양시,Santa Cruz,안양시,16.69,1:08:46,14.6,31.0,110,129,88,385
1553,2024-08-12 07:54,수원시,Santa Cruz,수원시,16.87,1:11:15,14.2,41.0,112,131,94,372
1554,2024-08-12 21:43,안양시,Santa Cruz,안양시,17.12,1:09:38,14.8,33.4,113,135,93,404
1555,2024-08-13 08:01,수원시,Santa Cruz,수원시,16.98,1:13:27,13.9,39.5,106,127,92,391
1556,2024-08-18 21:32,안양시,Santa Cruz,안양시,16.65,1:07:20,14.8,32.9,109,135,97,406
1557,2024-08-19 09:34,수원시,Santa Cruz,수원시,16.56,1:12:31,13.7,38.5,111,133,102,386
1558,2024-08-25 21:43,안양시,Santa Cruz,안양시,16.88,1:04:11,15.8,34.2,113,137,96,409
1559,2024-08-26 07:51,수원시,Santa Cruz,수원시,16.73,1:10:55,14.2,33.7,104,130,95,388
1560,2024-08-28 21:36,안양시,Santa Cruz,안양시,15.77,1:01:21,15.4,32.5,115,136,99,401
1561,2024-08-29 08:19,수원시,Santa Cruz,수원시,16.05,1:07:34,14.2,34.1,107,131,94,382
1562,2024-08-29 21:43,안양시,Santa Cruz,안양시,15.92,1:07:32,14.1,32.6,112,133,105,393
1563,2024-08-30 07:46,수원시,Santa Cruz,수원시,16.37,1:12:40,13.5,42.0,106,126,90,415
1564,2024-09-02 21:46,안양시,Santa Cruz,안양시,16.39,1:04:50,15.2,41.1,114,136,99,397
1565,2024-09-03 08:04,수원시,Santa Cruz,수원시,16.31,1:09:02,14.2,39.8,108,127,108,375
1566,2024-09-04 21:44,안양시,Santa Cruz,안양시,16.51,1:05:59,15.0,34.9,115,141,98,402
1567,2024-09-09 07:51,수원시,Santa Cruz,수원시,16.36,1:10:32,13.9,37.9,101,129,100,422
1568,2024-09-09 21:40,안양시,Santa Cruz,안양시,16.55,1:09:05,14.4,34.3,108,132,100,395
1569,2024-09-15 23:11,안양시,Santa Cruz,안양시,21.06,1:26:03,14.7,34.4,120,161,130,541
1570,2024-09-21 06:37,안양시,Santa Cruz,안양시,20.94,1:29:39,14.0,39.7,113,153,95,490
1571,2024-09-21 23:54,안양시,Santa Cruz,안양시,21.20,1:51:04,11.5,45.4,115,154,94,577
1572,2024-09-22 21:34,안양시,Santa Cruz,안양시,16.65,1:13:22,13.6,31.2,108,133,98,411
1573,2024-09-23 10:56,수원시,Santa Cruz,수원시,16.27,1:14:22,13.1,33.1,102,129,123,362
1574,2024-09-25 21:40,안양시,Santa Cruz,안양시,16.51,1:11:00,13.9,32.2,109,130,99,397
1575,2024-09-26 07:59,수원시,Santa Cruz,수원시,16.65,1:14:30,13.4,48.5,99,124,98,413
1576,2024-09-29 21:33,안양시,Santa Cruz,안양시,16.49,1:09:46,14.2,30.5,110,134,96,402
1577,2024-09-30 08:20,수원시,Wilier,수원시,16.05,1:09:12,13.9,36.9,103,130,102,366
1578,2024-10-03 21:30,안양시,Wilier,안양시,16.52,1:07:29,14.7,38.8,114,142,120,392
1579,2024-10-04 06:10,수원시,Wilier,수원시,16.72,1:11:32,14.0,39.9,,,115,462
1580,2024-10-06 21:00,안양시,Wilier,안양시,16.56,1:10:36,14.1,32.9,108,137,106,387
1581,2024-10-07 08:07,수원시,Wilier,수원시,16.35,1:12:43,13.5,37.4,101,130,105,379
1582,2024-10-11 23:27,안양시,Wilier,안양시,20.92,1:34:29,13.3,33.8,102,144,120,585
1583,2024-10-12 22:57,안양시,Wilier,안양시,21.71,1:53:10,11.5,75.1,108,146,123,583
1584,2024-10-13 21:36,안양시,Wilier,안양시,16.63,1:10:42,14.1,47.9,99,133,110,405
1585,2024-10-14 07:58,수원시,Santa Cruz,수원시,16.36,1:17:08,12.7,33.6,101,126,98,388
1586,2024-10-23 21:42,안양시,Wilier,안양시,16.51,1:09:35,14.2,29.2,113,137,148,393
1587,2024-10-24 08:06,수원시,Santa Cruz,수원시,16.16,1:13:51,13.1,34.4,102,131,102,446
1588,2024-10-24 21:25,안양시,Wilier,안양시,17.23,1:12:46,14.2,29.1,104,131,137,414
1589,2024-10-25 07:45,수원시,Santa Cruz,수원시,16.41,1:15:45,13.0,36.1,109,129,106,437
1590,2024-10-25 22:20,안양시,Wilier,안양시,26.67,2:12:11,12.1,58.6,105,157,120,769
1591,2024-10-26 23:24,안양시,Wilier,안양시,52.63,2:48:36,18.7,35.3,97,115,128,1101
1592,2024-10-28 21:42,안양시,Wilier,안양시,17.08,1:06:52,15.3,35.2,108,137,103,424
1593,2024-10-29 09:22,수원시,Wilier,수원시,17.00,1:11:01,14.4,36.9,102,133,99,403
1594,2024-10-30 21:15,안양시,Wilier,안양시,17.10,1:06:54,15.3,38.8,95,131,104,428
1595,2024-10-31 07:49,수원시,Wilier,수원시,17.08,1:08:58,14.9,36.9,108,142,130,411
1596,2024-10-31 21:20,안양시,Wilier,안양시,17.03,1:10:15,14.5,35.0,108,134,106,408
